pkt_count,total_bytes,duration_s,pps,bps,iat_mean,iat_std,iat_min,iat_max,iat_cv,pkt_size_mean,pkt_size_std,pkt_size_min,pkt_size_max,payload_mean,payload_std,payload_max,syn_ratio,ack_ratio,fin_ratio,rst_ratio,psh_ratio,syn_ack_ratio,bytes_per_pkt,tls_port,label
10,630,2.0411,4.8993,308.6571,0.226789,0.252648,0.000602,0.515321,1.114,63.0,3.0,60,66,3.0,3.0,6,0.5,0.5,0.0,0.5,0.0,1.0,63.0,1,ddos
10,630,2.040927,4.8997,308.6833,0.22677,0.252697,0.000594,0.515329,1.1143,63.0,3.0,60,66,3.0,3.0,6,0.5,0.5,0.0,0.5,0.0,1.0,63.0,1,ddos
10,630,2.04081,4.9,308.7009,0.226757,0.252672,0.000472,0.515329,1.1143,63.0,3.0,60,66,3.0,3.0,6,0.5,0.5,0.0,0.5,0.0,1.0,63.0,1,ddos
10,630,2.040268,4.9013,308.783,0.226696,0.252696,0.000291,0.515329,1.1147,63.0,3.0,60,66,3.0,3.0,6,0.5,0.5,0.0,0.5,0.0,1.0,63.0,1,ddos
10,630,2.040099,4.9017,308.8086,0.226678,0.252635,0.000473,0.515329,1.1145,63.0,3.0,60,66,3.0,3.0,6,0.5,0.5,0.0,0.5,0.0,1.0,63.0,1,ddos
10,630,2.043414,4.8938,308.3076,0.227046,0.253067,0.000508,0.515763,1.1146,63.0,3.0,60,66,3.0,3.0,6,0.5,0.5,0.0,0.5,0.0,1.0,63.0,1,ddos
10,630,2.043601,4.8933,308.2794,0.227067,0.253011,0.000595,0.51575,1.1143,63.0,3.0,60,66,3.0,3.0,6,0.5,0.5,0.0,0.5,0.0,1.0,63.0,1,ddos
10,630,2.027931,4.9311,310.6615,0.225326,0.250982,0.000538,0.514132,1.1139,63.0,3.0,60,66,3.0,3.0,6,0.5,0.5,0.0,0.5,0.0,1.0,63.0,1,ddos
10,630,2.043699,4.8931,308.2646,0.227078,0.252828,0.000822,0.51601,1.1134,63.0,3.0,60,66,3.0,3.0,6,0.5,0.5,0.0,0.5,0.0,1.0,63.0,1,ddos
10,630,2.025643,4.9367,311.0123,0.225071,0.250745,0.000563,0.514089,1.1141,63.0,3.0,60,66,3.0,3.0,6,0.5,0.5,0.0,0.5,0.0,1.0,63.0,1,ddos
10,630,2.04255,4.8958,308.438,0.22695,0.252755,0.000681,0.516158,1.1137,63.0,3.0,60,66,3.0,3.0,6,0.5,0.5,0.0,0.5,0.0,1.0,63.0,1,ddos
10,630,2.042248,4.8966,308.4836,0.226916,0.252784,0.000667,0.516165,1.114,63.0,3.0,60,66,3.0,3.0,6,0.5,0.5,0.0,0.5,0.0,1.0,63.0,1,ddos
10,630,2.042161,4.8968,308.4967,0.226907,0.252863,0.000458,0.516254,1.1144,63.0,3.0,60,66,3.0,3.0,6,0.5,0.5,0.0,0.5,0.0,1.0,63.0,1,ddos
10,630,2.041776,4.8977,308.5549,0.226864,0.252759,0.000361,0.516087,1.1141,63.0,3.0,60,66,3.0,3.0,6,0.5,0.5,0.0,0.5,0.0,1.0,63.0,1,ddos
10,630,2.027732,4.9316,310.692,0.225304,0.250909,0.000742,0.514414,1.1136,63.0,3.0,60,66,3.0,3.0,6,0.5,0.5,0.0,0.5,0.0,1.0,63.0,1,ddos
10,630,2.027085,4.9332,310.7911,0.225232,0.25089,0.000506,0.514222,1.1139,63.0,3.0,60,66,3.0,3.0,6,0.5,0.5,0.0,0.5,0.0,1.0,63.0,1,ddos
10,630,2.041372,4.8987,308.616,0.226819,0.252679,0.00052,0.516117,1.114,63.0,3.0,60,66,3.0,3.0,6,0.5,0.5,0.0,0.5,0.0,1.0,63.0,1,ddos
10,630,2.025323,4.9375,311.0615,0.225036,0.250687,0.000414,0.514414,1.114,63.0,3.0,60,66,3.0,3.0,6,0.5,0.5,0.0,0.5,0.0,1.0,63.0,1,ddos
10,630,2.024936,4.9384,311.121,0.224993,0.250608,0.000579,0.5143,1.1138,63.0,3.0,60,66,3.0,3.0,6,0.5,0.5,0.0,0.5,0.0,1.0,63.0,1,ddos
10,630,2.025019,4.9382,311.1082,0.225002,0.250656,0.000374,0.514385,1.114,63.0,3.0,60,66,3.0,3.0,6,0.5,0.5,0.0,0.5,0.0,1.0,63.0,1,ddos
10,630,2.040954,4.8997,308.6792,0.226773,0.252671,0.000366,0.51602,1.1142,63.0,3.0,60,66,3.0,3.0,6,0.5,0.5,0.0,0.5,0.0,1.0,63.0,1,ddos
10,630,2.024527,4.9394,311.1838,0.224947,0.250658,0.000299,0.514378,1.1143,63.0,3.0,60,66,3.0,3.0,6,0.5,0.5,0.0,0.5,0.0,1.0,63.0,1,ddos
10,630,2.02429,4.94,311.2203,0.224921,0.25062,0.000368,0.514377,1.1143,63.0,3.0,60,66,3.0,3.0,6,0.5,0.5,0.0,0.5,0.0,1.0,63.0,1,ddos
10,630,2.024429,4.9397,311.1989,0.224937,0.250636,0.000407,0.514415,1.1143,63.0,3.0,60,66,3.0,3.0,6,0.5,0.5,0.0,0.5,0.0,1.0,63.0,1,ddos
10,630,2.024358,4.9398,311.2098,0.224929,0.250568,0.000336,0.514377,1.114,63.0,3.0,60,66,3.0,3.0,6,0.5,0.5,0.0,0.5,0.0,1.0,63.0,1,ddos
10,630,2.024322,4.9399,311.2153,0.224925,0.250654,0.0003,0.514392,1.1144,63.0,3.0,60,66,3.0,3.0,6,0.5,0.5,0.0,0.5,0.0,1.0,63.0,1,ddos
10,630,2.044215,4.8919,308.1867,0.227135,0.252889,0.000586,0.515545,1.1134,63.0,3.0,60,66,3.0,3.0,6,0.5,0.5,0.0,0.5,0.0,1.0,63.0,1,ddos
10,630,2.043203,4.8943,308.3394,0.227023,0.252901,0.000683,0.515806,1.114,63.0,3.0,60,66,3.0,3.0,6,0.5,0.5,0.0,0.5,0.0,1.0,63.0,1,ddos
10,630,2.043104,4.8945,308.3543,0.227012,0.252828,0.000601,0.515805,1.1137,63.0,3.0,60,66,3.0,3.0,6,0.5,0.5,0.0,0.5,0.0,1.0,63.0,1,ddos
10,630,2.04143,4.8985,308.6072,0.226826,0.252709,0.000597,0.515806,1.1141,63.0,3.0,60,66,3.0,3.0,6,0.5,0.5,0.0,0.5,0.0,1.0,63.0,1,ddos
10,630,2.04122,4.899,308.6389,0.226802,0.252715,0.000387,0.515755,1.1143,63.0,3.0,60,66,3.0,3.0,6,0.5,0.5,0.0,0.5,0.0,1.0,63.0,1,ddos
10,630,2.041485,4.8984,308.5989,0.226832,0.252681,0.000357,0.515903,1.114,63.0,3.0,60,66,3.0,3.0,6,0.5,0.5,0.0,0.5,0.0,1.0,63.0,1,ddos
10,630,2.041303,4.8988,308.6264,0.226811,0.252601,0.000485,0.515649,1.1137,63.0,3.0,60,66,3.0,3.0,6,0.5,0.5,0.0,0.5,0.0,1.0,63.0,1,ddos
10,630,2.04093,4.8997,308.6828,0.22677,0.252608,0.000416,0.515931,1.1139,63.0,3.0,60,66,3.0,3.0,6,0.5,0.5,0.0,0.5,0.0,1.0,63.0,1,ddos
10,630,2.040578,4.9006,308.736,0.226731,0.252644,0.000359,0.515822,1.1143,63.0,3.0,60,66,3.0,3.0,6,0.5,0.5,0.0,0.5,0.0,1.0,63.0,1,ddos
10,630,2.040441,4.9009,308.7568,0.226716,0.252651,0.000222,0.515741,1.1144,63.0,3.0,60,66,3.0,3.0,6,0.5,0.5,0.0,0.5,0.0,1.0,63.0,1,ddos
10,630,2.040392,4.901,308.7642,0.22671,0.252491,0.000286,0.515544,1.1137,63.0,3.0,60,66,3.0,3.0,6,0.5,0.5,0.0,0.5,0.0,1.0,63.0,1,ddos
10,630,2.040644,4.9004,308.7261,0.226738,0.252611,0.000243,0.515659,1.1141,63.0,3.0,60,66,3.0,3.0,6,0.5,0.5,0.0,0.5,0.0,1.0,63.0,1,ddos
10,630,2.040316,4.9012,308.7757,0.226702,0.25263,0.00021,0.515544,1.1144,63.0,3.0,60,66,3.0,3.0,6,0.5,0.5,0.0,0.5,0.0,1.0,63.0,1,ddos
10,630,2.040276,4.9013,308.7817,0.226697,0.252668,0.000251,0.515805,1.1146,63.0,3.0,60,66,3.0,3.0,6,0.5,0.5,0.0,0.5,0.0,1.0,63.0,1,ddos
10,630,2.04025,4.9014,308.7857,0.226694,0.252625,0.000225,0.515678,1.1144,63.0,3.0,60,66,3.0,3.0,6,0.5,0.5,0.0,0.5,0.0,1.0,63.0,1,ddos
10,630,2.046746,4.8858,307.8057,0.227416,0.25334,0.000457,0.515431,1.114,63.0,3.0,60,66,3.0,3.0,6,0.5,0.5,0.0,0.5,0.0,1.0,63.0,1,ddos
10,630,2.045989,4.8876,307.9195,0.227332,0.253234,0.000623,0.514931,1.1139,63.0,3.0,60,66,3.0,3.0,6,0.5,0.5,0.0,0.5,0.0,1.0,63.0,1,ddos
10,630,2.0459,4.8878,307.933,0.227322,0.253261,0.00057,0.514944,1.1141,63.0,3.0,60,66,3.0,3.0,6,0.5,0.5,0.0,0.5,0.0,1.0,63.0,1,ddos
10,630,2.045672,4.8884,307.9673,0.227297,0.253083,0.000841,0.515335,1.1134,63.0,3.0,60,66,3.0,3.0,6,0.5,0.5,0.0,0.5,0.0,1.0,63.0,1,ddos
10,630,2.045638,4.8885,307.9724,0.227293,0.253139,0.000783,0.515403,1.1137,63.0,3.0,60,66,3.0,3.0,6,0.5,0.5,0.0,0.5,0.0,1.0,63.0,1,ddos
10,630,2.045748,4.8882,307.9558,0.227305,0.253248,0.00058,0.515717,1.1141,63.0,3.0,60,66,3.0,3.0,6,0.5,0.5,0.0,0.5,0.0,1.0,63.0,1,ddos
10,630,2.047073,4.885,307.7565,0.227453,0.253413,0.000532,0.515758,1.1141,63.0,3.0,60,66,3.0,3.0,6,0.5,0.5,0.0,0.5,0.0,1.0,63.0,1,ddos
10,630,2.048482,4.8817,307.5448,0.227609,0.253581,0.000747,0.516226,1.1141,63.0,3.0,60,66,3.0,3.0,6,0.5,0.5,0.0,0.5,0.0,1.0,63.0,1,ddos
10,630,2.047812,4.8833,307.6454,0.227535,0.253677,0.000257,0.516251,1.1149,63.0,3.0,60,66,3.0,3.0,6,0.5,0.5,0.0,0.5,0.0,1.0,63.0,1,ddos
10,630,2.046064,4.8874,307.9083,0.22734,0.253213,0.000745,0.515794,1.1138,63.0,3.0,60,66,3.0,3.0,6,0.5,0.5,0.0,0.5,0.0,1.0,63.0,1,ddos
10,630,2.045549,4.8887,307.9858,0.227283,0.253277,0.000275,0.515735,1.1144,63.0,3.0,60,66,3.0,3.0,6,0.5,0.5,0.0,0.5,0.0,1.0,63.0,1,ddos
10,630,2.029341,4.9277,310.4456,0.225482,0.251339,0.000272,0.512402,1.1147,63.0,3.0,60,66,3.0,3.0,6,0.5,0.5,0.0,0.5,0.0,1.0,63.0,1,ddos
10,630,2.029338,4.9277,310.446,0.225482,0.251297,0.000269,0.512326,1.1145,63.0,3.0,60,66,3.0,3.0,6,0.5,0.5,0.0,0.5,0.0,1.0,63.0,1,ddos
10,630,2.045385,4.8891,308.0105,0.227265,0.253255,0.000241,0.515865,1.1144,63.0,3.0,60,66,3.0,3.0,6,0.5,0.5,0.0,0.5,0.0,1.0,63.0,1,ddos
10,630,2.046891,4.8855,307.7839,0.227432,0.25319,0.000879,0.515343,1.1133,63.0,3.0,60,66,3.0,3.0,6,0.5,0.5,0.0,0.5,0.0,1.0,63.0,1,ddos
10,630,2.04593,4.8878,307.9284,0.227326,0.253254,0.000751,0.515508,1.1141,63.0,3.0,60,66,3.0,3.0,6,0.5,0.5,0.0,0.5,0.0,1.0,63.0,1,ddos
10,630,2.045425,4.889,308.0045,0.227269,0.253284,0.000318,0.515462,1.1145,63.0,3.0,60,66,3.0,3.0,6,0.5,0.5,0.0,0.5,0.0,1.0,63.0,1,ddos
10,630,2.045421,4.889,308.005,0.227269,0.253289,0.000314,0.5155,1.1145,63.0,3.0,60,66,3.0,3.0,6,0.5,0.5,0.0,0.5,0.0,1.0,63.0,1,ddos
10,630,2.058694,4.8574,306.0192,0.228744,0.254738,0.000705,0.515394,1.1136,63.0,3.0,60,66,3.0,3.0,6,0.5,0.5,0.0,0.5,0.0,1.0,63.0,1,ddos
10,630,2.058155,4.8587,306.0994,0.228684,0.254818,0.00034,0.515394,1.1143,63.0,3.0,60,66,3.0,3.0,6,0.5,0.5,0.0,0.5,0.0,1.0,63.0,1,ddos
10,630,2.055827,4.8642,306.446,0.228425,0.254538,0.000338,0.514866,1.1143,63.0,3.0,60,66,3.0,3.0,6,0.5,0.5,0.0,0.5,0.0,1.0,63.0,1,ddos
10,630,2.055372,4.8653,306.5139,0.228375,0.254401,0.000667,0.514866,1.114,63.0,3.0,60,66,3.0,3.0,6,0.5,0.5,0.0,0.5,0.0,1.0,63.0,1,ddos
10,630,2.055227,4.8656,306.5355,0.228359,0.254376,0.000553,0.514854,1.1139,63.0,3.0,60,66,3.0,3.0,6,0.5,0.5,0.0,0.5,0.0,1.0,63.0,1,ddos
10,630,2.055504,4.865,306.4942,0.228389,0.254348,0.00059,0.514778,1.1137,63.0,3.0,60,66,3.0,3.0,6,0.5,0.5,0.0,0.5,0.0,1.0,63.0,1,ddos
10,630,2.055044,4.8661,306.5628,0.228338,0.254331,0.000509,0.514821,1.1138,63.0,3.0,60,66,3.0,3.0,6,0.5,0.5,0.0,0.5,0.0,1.0,63.0,1,ddos
10,630,2.054949,4.8663,306.5769,0.228328,0.25436,0.000458,0.514821,1.114,63.0,3.0,60,66,3.0,3.0,6,0.5,0.5,0.0,0.5,0.0,1.0,63.0,1,ddos
10,630,2.054769,4.8667,306.6038,0.228308,0.254442,0.000278,0.51492,1.1145,63.0,3.0,60,66,3.0,3.0,6,0.5,0.5,0.0,0.5,0.0,1.0,63.0,1,ddos
10,630,2.055104,4.8659,306.5538,0.228345,0.254362,0.000375,0.514828,1.1139,63.0,3.0,60,66,3.0,3.0,6,0.5,0.5,0.0,0.5,0.0,1.0,63.0,1,ddos
10,630,2.054563,4.8672,306.6345,0.228285,0.254372,0.00033,0.514871,1.1143,63.0,3.0,60,66,3.0,3.0,6,0.5,0.5,0.0,0.5,0.0,1.0,63.0,1,ddos
10,630,2.054438,4.8675,306.6532,0.228271,0.254341,0.000343,0.51483,1.1142,63.0,3.0,60,66,3.0,3.0,6,0.5,0.5,0.0,0.5,0.0,1.0,63.0,1,ddos
10,630,2.05481,4.8666,306.5977,0.228312,0.254328,0.000336,0.514763,1.1139,63.0,3.0,60,66,3.0,3.0,6,0.5,0.5,0.0,0.5,0.0,1.0,63.0,1,ddos
10,630,2.054423,4.8675,306.6554,0.228269,0.254274,0.000328,0.514748,1.1139,63.0,3.0,60,66,3.0,3.0,6,0.5,0.5,0.0,0.5,0.0,1.0,63.0,1,ddos
10,630,2.054192,4.8681,306.6899,0.228244,0.25436,0.000239,0.514915,1.1144,63.0,3.0,60,66,3.0,3.0,6,0.5,0.5,0.0,0.5,0.0,1.0,63.0,1,ddos
10,630,2.046343,4.8868,307.8663,0.227371,0.25318,0.00072,0.514604,1.1135,63.0,3.0,60,66,3.0,3.0,6,0.5,0.5,0.0,0.5,0.0,1.0,63.0,1,ddos
10,630,2.047392,4.8843,307.7086,0.227488,0.253313,0.000835,0.514543,1.1135,63.0,3.0,60,66,3.0,3.0,6,0.5,0.5,0.0,0.5,0.0,1.0,63.0,1,ddos
10,630,2.046063,4.8874,307.9084,0.22734,0.253102,0.000488,0.51439,1.1133,63.0,3.0,60,66,3.0,3.0,6,0.5,0.5,0.0,0.5,0.0,1.0,63.0,1,ddos
10,630,2.045912,4.8878,307.9311,0.227324,0.253178,0.000425,0.514502,1.1137,63.0,3.0,60,66,3.0,3.0,6,0.5,0.5,0.0,0.5,0.0,1.0,63.0,1,ddos
10,630,2.059242,4.8562,305.9378,0.228805,0.254813,0.000738,0.515554,1.1137,63.0,3.0,60,66,3.0,3.0,6,0.5,0.5,0.0,0.5,0.0,1.0,63.0,1,ddos
10,630,2.059477,4.8556,305.9029,0.228831,0.254785,0.000688,0.515531,1.1134,63.0,3.0,60,66,3.0,3.0,6,0.5,0.5,0.0,0.5,0.0,1.0,63.0,1,ddos
10,630,2.059446,4.8557,305.9075,0.228827,0.254779,0.000657,0.515527,1.1134,63.0,3.0,60,66,3.0,3.0,6,0.5,0.5,0.0,0.5,0.0,1.0,63.0,1,ddos
10,630,2.058787,4.8572,306.0054,0.228754,0.254783,0.000582,0.515228,1.1138,63.0,3.0,60,66,3.0,3.0,6,0.5,0.5,0.0,0.5,0.0,1.0,63.0,1,ddos
10,630,2.058661,4.8575,306.0242,0.22874,0.254768,0.000456,0.515236,1.1138,63.0,3.0,60,66,3.0,3.0,6,0.5,0.5,0.0,0.5,0.0,1.0,63.0,1,ddos
10,630,2.058045,4.859,306.1158,0.228672,0.254638,0.000829,0.514431,1.1136,63.0,3.0,60,66,3.0,3.0,6,0.5,0.5,0.0,0.5,0.0,1.0,63.0,1,ddos
10,630,2.057983,4.8591,306.125,0.228665,0.25456,0.000769,0.514302,1.1132,63.0,3.0,60,66,3.0,3.0,6,0.5,0.5,0.0,0.5,0.0,1.0,63.0,1,ddos
10,630,2.057917,4.8593,306.1348,0.228657,0.254664,0.000703,0.514424,1.1137,63.0,3.0,60,66,3.0,3.0,6,0.5,0.5,0.0,0.5,0.0,1.0,63.0,1,ddos
10,630,2.057916,4.8593,306.135,0.228657,0.254658,0.000702,0.514421,1.1137,63.0,3.0,60,66,3.0,3.0,6,0.5,0.5,0.0,0.5,0.0,1.0,63.0,1,ddos
10,630,2.057998,4.8591,306.1228,0.228666,0.254668,0.000499,0.514361,1.1137,63.0,3.0,60,66,3.0,3.0,6,0.5,0.5,0.0,0.5,0.0,1.0,63.0,1,ddos
10,630,2.057917,4.8593,306.1348,0.228657,0.254645,0.000509,0.514428,1.1137,63.0,3.0,60,66,3.0,3.0,6,0.5,0.5,0.0,0.5,0.0,1.0,63.0,1,ddos
10,630,2.048159,4.8824,307.5933,0.227573,0.253435,0.000485,0.514428,1.1136,63.0,3.0,60,66,3.0,3.0,6,0.5,0.5,0.0,0.5,0.0,1.0,63.0,1,ddos
10,630,2.047611,4.8837,307.6756,0.227512,0.253479,0.000279,0.514518,1.1141,63.0,3.0,60,66,3.0,3.0,6,0.5,0.5,0.0,0.5,0.0,1.0,63.0,1,ddos
10,630,2.039817,4.9024,308.8512,0.226646,0.25245,0.00065,0.516405,1.1138,63.0,3.0,60,66,3.0,3.0,6,0.5,0.5,0.0,0.5,0.0,1.0,63.0,1,ddos
10,630,2.008033,4.98,313.7399,0.223115,0.248642,0.000376,0.502171,1.1144,63.0,3.0,60,66,3.0,3.0,6,0.5,0.5,0.0,0.5,0.0,1.0,63.0,1,ddos
10,630,2.023604,4.9417,311.3257,0.224845,0.250706,0.0004,0.516324,1.115,63.0,3.0,60,66,3.0,3.0,6,0.5,0.5,0.0,0.5,0.0,1.0,63.0,1,ddos
10,630,2.03958,4.903,308.8871,0.22662,0.252366,0.0009,0.51617,1.1136,63.0,3.0,60,66,3.0,3.0,6,0.5,0.5,0.0,0.5,0.0,1.0,63.0,1,ddos
10,630,2.040702,4.9003,308.7173,0.226745,0.252585,0.000713,0.516381,1.114,63.0,3.0,60,66,3.0,3.0,6,0.5,0.5,0.0,0.5,0.0,1.0,63.0,1,ddos
10,630,2.024083,4.9405,311.2521,0.224898,0.250597,0.000628,0.51566,1.1143,63.0,3.0,60,66,3.0,3.0,6,0.5,0.5,0.0,0.5,0.0,1.0,63.0,1,ddos
10,630,2.04124,4.899,308.6359,0.226804,0.252864,0.000535,0.516414,1.1149,63.0,3.0,60,66,3.0,3.0,6,0.5,0.5,0.0,0.5,0.0,1.0,63.0,1,ddos
10,630,2.040664,4.9004,308.723,0.22674,0.252917,0.000298,0.516509,1.1154,63.0,3.0,60,66,3.0,3.0,6,0.5,0.5,0.0,0.5,0.0,1.0,63.0,1,ddos
10,630,2.023871,4.941,311.2847,0.224875,0.250648,0.000536,0.516321,1.1146,63.0,3.0,60,66,3.0,3.0,6,0.5,0.5,0.0,0.5,0.0,1.0,63.0,1,ddos
10,630,2.039469,4.9032,308.9039,0.226608,0.252692,0.000362,0.516314,1.1151,63.0,3.0,60,66,3.0,3.0,6,0.5,0.5,0.0,0.5,0.0,1.0,63.0,1,ddos
10,630,2.042253,4.8966,308.4828,0.226917,0.252891,0.000592,0.51671,1.1145,63.0,3.0,60,66,3.0,3.0,6,0.5,0.5,0.0,0.5,0.0,1.0,63.0,1,ddos
10,630,2.024972,4.9383,311.1154,0.224997,0.250786,0.000522,0.516735,1.1146,63.0,3.0,60,66,3.0,3.0,6,0.5,0.5,0.0,0.5,0.0,1.0,63.0,1,ddos
10,630,2.040685,4.9003,308.7198,0.226743,0.252733,0.000597,0.516677,1.1146,63.0,3.0,60,66,3.0,3.0,6,0.5,0.5,0.0,0.5,0.0,1.0,63.0,1,ddos
10,630,2.024227,4.9402,311.2299,0.224914,0.250738,0.000478,0.516712,1.1148,63.0,3.0,60,66,3.0,3.0,6,0.5,0.5,0.0,0.5,0.0,1.0,63.0,1,ddos
10,630,2.008234,4.9795,313.7085,0.223137,0.24848,0.000502,0.501839,1.1136,63.0,3.0,60,66,3.0,3.0,6,0.5,0.5,0.0,0.5,0.0,1.0,63.0,1,ddos
10,630,2.007626,4.981,313.8035,0.22307,0.24864,0.000543,0.501609,1.1146,63.0,3.0,60,66,3.0,3.0,6,0.5,0.5,0.0,0.5,0.0,1.0,63.0,1,ddos
10,630,2.023281,4.9425,311.3755,0.224809,0.250707,0.000434,0.516764,1.1152,63.0,3.0,60,66,3.0,3.0,6,0.5,0.5,0.0,0.5,0.0,1.0,63.0,1,ddos
10,630,2.023127,4.9428,311.3992,0.224792,0.250762,0.000394,0.516804,1.1155,63.0,3.0,60,66,3.0,3.0,6,0.5,0.5,0.0,0.5,0.0,1.0,63.0,1,ddos
10,630,2.009251,4.977,313.5497,0.22325,0.24853,0.000685,0.50249,1.1132,63.0,3.0,60,66,3.0,3.0,6,0.5,0.5,0.0,0.5,0.0,1.0,63.0,1,ddos
10,630,2.006346,4.9842,314.0037,0.222927,0.248187,0.000685,0.501344,1.1133,63.0,3.0,60,66,3.0,3.0,6,0.5,0.5,0.0,0.5,0.0,1.0,63.0,1,ddos
10,630,2.020391,4.9495,311.8208,0.224488,0.250064,0.000619,0.513845,1.1139,63.0,3.0,60,66,3.0,3.0,6,0.5,0.5,0.0,0.5,0.0,1.0,63.0,1,ddos
10,630,2.020168,4.9501,311.8552,0.224463,0.250085,0.000477,0.513846,1.1141,63.0,3.0,60,66,3.0,3.0,6,0.5,0.5,0.0,0.5,0.0,1.0,63.0,1,ddos
10,630,2.036335,4.9108,309.3794,0.226259,0.25207,0.000517,0.515992,1.1141,63.0,3.0,60,66,3.0,3.0,6,0.5,0.5,0.0,0.5,0.0,1.0,63.0,1,ddos
10,630,2.036216,4.9111,309.3974,0.226246,0.252056,0.000511,0.515992,1.1141,63.0,3.0,60,66,3.0,3.0,6,0.5,0.5,0.0,0.5,0.0,1.0,63.0,1,ddos
10,630,2.019944,4.9506,311.8898,0.224438,0.250078,0.000567,0.513571,1.1142,63.0,3.0,60,66,3.0,3.0,6,0.5,0.5,0.0,0.5,0.0,1.0,63.0,1,ddos
10,630,2.036168,4.9112,309.4047,0.226241,0.25208,0.000548,0.516119,1.1142,63.0,3.0,60,66,3.0,3.0,6,0.5,0.5,0.0,0.5,0.0,1.0,63.0,1,ddos
10,630,2.036136,4.9113,309.4096,0.226237,0.252071,0.000533,0.515795,1.1142,63.0,3.0,60,66,3.0,3.0,6,0.5,0.5,0.0,0.5,0.0,1.0,63.0,1,ddos
10,630,2.035892,4.9119,309.4467,0.22621,0.252155,0.000289,0.516144,1.1147,63.0,3.0,60,66,3.0,3.0,6,0.5,0.5,0.0,0.5,0.0,1.0,63.0,1,ddos
10,630,2.03589,4.9119,309.447,0.22621,0.252053,0.00038,0.515969,1.1142,63.0,3.0,60,66,3.0,3.0,6,0.5,0.5,0.0,0.5,0.0,1.0,63.0,1,ddos
10,630,2.019648,4.9514,311.9355,0.224405,0.250043,0.000367,0.513435,1.1142,63.0,3.0,60,66,3.0,3.0,6,0.5,0.5,0.0,0.5,0.0,1.0,63.0,1,ddos
10,630,2.035863,4.9119,309.4511,0.226207,0.25203,0.000442,0.516119,1.1142,63.0,3.0,60,66,3.0,3.0,6,0.5,0.5,0.0,0.5,0.0,1.0,63.0,1,ddos
10,630,2.03576,4.9122,309.4667,0.226196,0.252075,0.000339,0.516118,1.1144,63.0,3.0,60,66,3.0,3.0,6,0.5,0.5,0.0,0.5,0.0,1.0,63.0,1,ddos
10,630,2.019524,4.9517,311.9547,0.224392,0.250022,0.000421,0.513257,1.1142,63.0,3.0,60,66,3.0,3.0,6,0.5,0.5,0.0,0.5,0.0,1.0,63.0,1,ddos
10,630,2.01104,4.9726,313.2707,0.223449,0.248816,0.000687,0.504396,1.1135,63.0,3.0,60,66,3.0,3.0,6,0.5,0.5,0.0,0.5,0.0,1.0,63.0,1,ddos
10,630,2.010023,4.9751,313.4292,0.223336,0.248778,0.000593,0.503584,1.1139,63.0,3.0,60,66,3.0,3.0,6,0.5,0.5,0.0,0.5,0.0,1.0,63.0,1,ddos
10,630,2.02679,4.9339,310.8363,0.225199,0.250955,0.000522,0.516249,1.1144,63.0,3.0,60,66,3.0,3.0,6,0.5,0.5,0.0,0.5,0.0,1.0,63.0,1,ddos
10,630,2.026183,4.9354,310.9294,0.225131,0.250978,0.000331,0.516249,1.1148,63.0,3.0,60,66,3.0,3.0,6,0.5,0.5,0.0,0.5,0.0,1.0,63.0,1,ddos
10,630,2.023877,4.941,311.2837,0.224875,0.250532,0.000598,0.516179,1.1141,63.0,3.0,60,66,3.0,3.0,6,0.5,0.5,0.0,0.5,0.0,1.0,63.0,1,ddos
10,630,2.038542,4.9055,309.0444,0.226505,0.25257,0.000432,0.516235,1.1151,63.0,3.0,60,66,3.0,3.0,6,0.5,0.5,0.0,0.5,0.0,1.0,63.0,1,ddos
10,630,2.022247,4.945,311.5346,0.224694,0.250476,0.000396,0.516281,1.1147,63.0,3.0,60,66,3.0,3.0,6,0.5,0.5,0.0,0.5,0.0,1.0,63.0,1,ddos
10,630,2.037764,4.9073,309.1624,0.226418,0.252512,0.000361,0.516229,1.1152,63.0,3.0,60,66,3.0,3.0,6,0.5,0.5,0.0,0.5,0.0,1.0,63.0,1,ddos
10,630,2.037492,4.908,309.2037,0.226388,0.252494,0.00039,0.516288,1.1153,63.0,3.0,60,66,3.0,3.0,6,0.5,0.5,0.0,0.5,0.0,1.0,63.0,1,ddos
10,630,2.037411,4.9082,309.216,0.226379,0.252496,0.000313,0.51621,1.1154,63.0,3.0,60,66,3.0,3.0,6,0.5,0.5,0.0,0.5,0.0,1.0,63.0,1,ddos
10,630,2.037323,4.9084,309.2293,0.226369,0.252417,0.000316,0.516124,1.1151,63.0,3.0,60,66,3.0,3.0,6,0.5,0.5,0.0,0.5,0.0,1.0,63.0,1,ddos
10,630,2.037314,4.9084,309.2307,0.226368,0.252473,0.000307,0.516286,1.1153,63.0,3.0,60,66,3.0,3.0,6,0.5,0.5,0.0,0.5,0.0,1.0,63.0,1,ddos
10,630,2.036849,4.9095,309.3013,0.226317,0.252293,0.000555,0.5163,1.1148,63.0,3.0,60,66,3.0,3.0,6,0.5,0.5,0.0,0.5,0.0,1.0,63.0,1,ddos
10,630,2.020659,4.9489,311.7794,0.224518,0.250282,0.000516,0.513798,1.1148,63.0,3.0,60,66,3.0,3.0,6,0.5,0.5,0.0,0.5,0.0,1.0,63.0,1,ddos
